x,y,z
6530469.8951308,1932296.7045841,190.56521606445
6531469.8951308,1932296.7045841,198.86883544922
6532469.8951308,1932296.7045841,205.41812133789
6533469.8951308,1932296.7045841,209.56286621094
6534469.8951308,1932296.7045841,214.11233520508
6535469.8951308,1932296.7045841,218.17378234863
6536469.8951308,1932296.7045841,226.24021911621
6537469.8951308,1932296.7045841,240.8883972168
6538469.8951308,1932296.7045841,249.5810546875
6539469.8951308,1932296.7045841,255.48529052734
6540469.8951308,1932296.7045841,259.18246459961
6541469.8951308,1932296.7045841,263.03567504883
6542469.8951308,1932296.7045841,262.83465576172
6543469.8951308,1932296.7045841,262.90850830078
6544469.8951308,1932296.7045841,274.7092590332
6545469.8951308,1932296.7045841,289.94686889648
6546469.8951308,1932296.7045841,301.49694824219
6547469.8951308,1932296.7045841,304.99426269531
6548469.8951308,1932296.7045841,305.23147583008
6549469.8951308,1932296.7045841,304.9792175293
6550469.8951308,1932296.7045841,306.21157836914
6551469.8951308,1932296.7045841,309.62756347656
6552469.8951308,1932296.7045841,315.4944152832
6553469.8951308,1932296.7045841,321.42694091797
6554469.8951308,1932296.7045841,330.05960083008
6555469.8951308,1932296.7045841,339.80743408203
6556469.8951308,1932296.7045841,350.19384765625
6557469.8951308,1932296.7045841,360.60894775391
6558469.8951308,1932296.7045841,371.17947387695
6559469.8951308,1932296.7045841,378.82647705078
6560469.8951308,1932296.7045841,387.89279174805
6561469.8951308,1932296.7045841,396.01181030273
6562469.8951308,1932296.7045841,402.42663574219
6563469.8951308,1932296.7045841,407.25701904297
6564469.8951308,1932296.7045841,1.70141e+38
6363469.8951308,1931296.7045841,1.70141e+38
6364469.8951308,1931296.7045841,1.70141e+38
6365469.8951308,1931296.7045841,1.70141e+38
6366469.8951308,1931296.7045841,1.70141e+38
6367469.8951308,1931296.7045841,1.70141e+38
6368469.8951308,1931296.7045841,1.70141e+38
6369469.8951308,1931296.7045841,1.70141e+38
6370469.8951308,1931296.7045841,1.70141e+38
6371469.8951308,1931296.7045841,1.70141e+38
6372469.8951308,1931296.7045841,1.70141e+38
6373469.8951308,1931296.7045841,1.70141e+38
6374469.8951308,1931296.7045841,1.70141e+38
6375469.8951308,1931296.7045841,1.70141e+38
6376469.8951308,1931296.7045841,1.70141e+38
6377469.8951308,1931296.7045841,1.70141e+38
6378469.8951308,1931296.7045841,1.70141e+38
6379469.8951308,1931296.7045841,1.70141e+38
6380469.8951308,1931296.7045841,1.70141e+38
6381469.8951308,1931296.7045841,1.70141e+38
6382469.8951308,1931296.7045841,1.70141e+38
6383469.8951308,1931296.7045841,1.70141e+38
6384469.8951308,1931296.7045841,1.70141e+38
6385469.8951308,1931296.7045841,1.70141e+38
6386469.8951308,1931296.7045841,1.70141e+38
6387469.8951308,1931296.7045841,1.70141e+38
6388469.8951308,1931296.7045841,1.70141e+38
6389469.8951308,1931296.7045841,1.70141e+38
6390469.8951308,1931296.7045841,1.70141e+38
6391469.8951308,1931296.7045841,1.70141e+38
6392469.8951308,1931296.7045841,1.70141e+38
6393469.8951308,1931296.7045841,1.70141e+38
6394469.8951308,1931296.7045841,1.70141e+38
6395469.8951308,1931296.7045841,1.70141e+38
6396469.8951308,1931296.7045841,1.70141e+38
6397469.8951308,1931296.7045841,1.70141e+38
6398469.8951308,1931296.7045841,1.70141e+38
6399469.8951308,1931296.7045841,1.70141e+38
6400469.8951308,1931296.7045841,1.70141e+38
6401469.8951308,1931296.7045841,1.70141e+38
6402469.8951308,1931296.7045841,1.70141e+38
6403469.8951308,1931296.7045841,-11.302577972412
6404469.8951308,1931296.7045841,-13.01647567749
6405469.8951308,1931296.7045841,-14.554683685303
6406469.8951308,1931296.7045841,-15.673202514648
6407469.8951308,1931296.7045841,-16.86177444458
6408469.8951308,1931296.7045841,-17.843322753906
6409469.8951308,1931296.7045841,-18.510814666748
6410469.8951308,1931296.7045841,-18.864974975586
6411469.8951308,1931296.7045841,-18.968215942383
6412469.8951308,1931296.7045841,-18.782825469971
6413469.8951308,1931296.7045841,-18.317596435547
6414469.8951308,1931296.7045841,-17.552398681641
6415469.8951308,1931296.7045841,-16.577896118164
6416469.8951308,1931296.7045841,-15.740173339844
6417469.8951308,1931296.7045841,-14.300659179688
6418469.8951308,1931296.7045841,-12.700904846191
6419469.8951308,1931296.7045841,-10.854457855225
6420469.8951308,1931296.7045841,-8.8365516662598
6421469.8951308,1931296.7045841,-7.3784217834473
6422469.8951308,1931296.7045841,-5.2193603515625
6423469.8951308,1931296.7045841,-2.9895553588867
6424469.8951308,1931296.7045841,-0.98877334594727
6425469.8951308,1931296.7045841,0.69702529907227
6426469.8951308,1931296.7045841,1.5674476623535
6427469.8951308,1931296.7045841,2.5678672790527
6428469.8951308,1931296.7045841,3.9390068054199
6429469.8951308,1931296.7045841,5.9074974060059
6430469.8951308,1931296.7045841,8.1259574890137
6431469.8951308,1931296.7045841,9.7722358703613
6432469.8951308,1931296.7045841,11.861869812012
6433469.8951308,1931296.7045841,13.932540893555
6434469.8951308,1931296.7045841,16.015754699707
6435469.8951308,1931296.7045841,18.188430786133
6436469.8951308,1931296.7045841,20.053672790527
6437469.8951308,1931296.7045841,22.935279846191
6438469.8951308,1931296.7045841,26.011478424072
6439469.8951308,1931296.7045841,29.80980682373
6440469.8951308,1931296.7045841,33.774627685547
6441469.8951308,1931296.7045841,37.788154602051
6442469.8951308,1931296.7045841,40.498817443848
6443469.8951308,1931296.7045841,43.205184936523
6444469.8951308,1931296.7045841,44.636211395264
6445469.8951308,1931296.7045841,44.901195526123
6446469.8951308,1931296.7045841,43.867118835449
6447469.8951308,1931296.7045841,43.400886535645
6448469.8951308,1931296.7045841,44.599517822266
6449469.8951308,1931296.7045841,47.940391540527
6450469.8951308,1931296.7045841,50.827613830566
6451469.8951308,1931296.7045841,51.732322692871
6452469.8951308,1931296.7045841,50.968620300293
6453469.8951308,1931296.7045841,47.746017456055
6454469.8951308,1931296.7045841,42.229263305664
6455469.8951308,1931296.7045841,34.275997161865
6456469.8951308,1931296.7045841,25.003446578979
6457469.8951308,1931296.7045841,18.696586608887
6458469.8951308,1931296.7045841,15.206563949585
6459469.8951308,1931296.7045841,11.817995071411
6460469.8951308,1931296.7045841,8.6815319061279
6461469.8951308,1931296.7045841,5.9556727409363
6462469.8951308,1931296.7045841,3.8078806400299
6463469.8951308,1931296.7045841,2.1593613624573
6464469.8951308,1931296.7045841,0.72090077400208
6465469.8951308,1931296.7045841,-0.57168811559677
6466469.8951308,1931296.7045841,-1.7064756155014
6467469.8951308,1931296.7045841,1.70141e+38
6468469.8951308,1931296.7045841,1.70141e+38
6469469.8951308,1931296.7045841,1.70141e+38
6470469.8951308,1931296.7045841,1.70141e+38
6471469.8951308,1931296.7045841,1.70141e+38
6472469.8951308,1931296.7045841,1.70141e+38
6473469.8951308,1931296.7045841,1.70141e+38
6474469.8951308,1931296.7045841,1.70141e+38
6475469.8951308,1931296.7045841,1.70141e+38
6476469.8951308,1931296.7045841,1.70141e+38
6477469.8951308,1931296.7045841,1.70141e+38
6478469.8951308,1931296.7045841,1.70141e+38
6479469.8951308,1931296.7045841,1.70141e+38
6480469.8951308,1931296.7045841,1.70141e+38
6481469.8951308,1931296.7045841,1.70141e+38
6482469.8951308,1931296.7045841,1.70141e+38
6483469.8951308,1931296.7045841,1.70141e+38
6484469.8951308,1931296.7045841,1.70141e+38
6485469.8951308,1931296.7045841,1.70141e+38
6486469.8951308,1931296.7045841,1.70141e+38
6487469.8951308,1931296.7045841,1.70141e+38
6488469.8951308,1931296.7045841,1.70141e+38
6489469.8951308,1931296.7045841,1.70141e+38
6490469.8951308,1931296.7045841,1.70141e+38
6491469.8951308,1931296.7045841,1.70141e+38
6492469.8951308,1931296.7045841,1.70141e+38
6493469.8951308,1931296.7045841,1.70141e+38
6494469.8951308,1931296.7045841,1.70141e+38
6495469.8951308,1931296.7045841,1.70141e+38
6496469.8951308,1931296.7045841,1.70141e+38
6497469.8951308,1931296.7045841,1.70141e+38
6498469.8951308,1931296.7045841,1.70141e+38
6499469.8951308,1931296.7045841,1.70141e+38
6500469.8951308,1931296.7045841,1.70141e+38
6501469.8951308,1931296.7045841,1.70141e+38
6502469.8951308,1931296.7045841,1.70141e+38
6503469.8951308,1931296.7045841,1.70141e+38
6504469.8951308,1931296.7045841,1.70141e+38
6505469.8951308,1931296.7045841,1.70141e+38
6506469.8951308,1931296.7045841,1.70141e+38
6507469.8951308,1931296.7045841,1.70141e+38
6508469.8951308,1931296.7045841,1.70141e+38
6509469.8951308,1931296.7045841,1.70141e+38
6510469.8951308,1931296.7045841,1.70141e+38
6511469.8951308,1931296.7045841,1.70141e+38
6512469.8951308,1931296.7045841,1.70141e+38
6513469.8951308,1931296.7045841,75.72412109375
6514469.8951308,1931296.7045841,89.303871154785
6515469.8951308,1931296.7045841,96.15763092041
6516469.8951308,1931296.7045841,100.18920898438
6517469.8951308,1931296.7045841,105.95327758789
6518469.8951308,1931296.7045841,112.74044036865
6519469.8951308,1931296.7045841,123.71809387207
6520469.8951308,1931296.7045841,133.21633911133
6521469.8951308,1931296.7045841,141.40417480469
6522469.8951308,1931296.7045841,149.79739379883
6523469.8951308,1931296.7045841,155.96301269531
6524469.8951308,1931296.7045841,161.08441162109
6525469.8951308,1931296.7045841,166.06121826172
6526469.8951308,1931296.7045841,170.09046936035
6527469.8951308,1931296.7045841,172.64831542969
6528469.8951308,1931296.7045841,175.59666442871
6529469.8951308,1931296.7045841,181.88377380371
6530469.8951308,1931296.7045841,191.09495544434
6531469.8951308,1931296.7045841,200.19165039063
6532469.8951308,1931296.7045841,205.859375
6533469.8951308,1931296.7045841,208.08905029297
6534469.8951308,1931296.7045841,210.10615539551
6535469.8951308,1931296.7045841,212.04327392578
6536469.8951308,1931296.7045841,221.86541748047
6537469.8951308,1931296.7045841,239.81622314453
6538469.8951308,1931296.7045841,249.7725982666
6539469.8951308,1931296.7045841,256.97027587891
6540469.8951308,1931296.7045841,259.88729858398
6541469.8951308,1931296.7045841,259.30752563477
6542469.8951308,1931296.7045841,255.33843994141
6543469.8951308,1931296.7045841,254.13662719727
6544469.8951308,1931296.7045841,270.93475341797
6545469.8951308,1931296.7045841,287.52368164063
6546469.8951308,1931296.7045841,298.26211547852
6547469.8951308,1931296.7045841,302.29406738281
6548469.8951308,1931296.7045841,303.16802978516
6549469.8951308,1931296.7045841,303.61697387695
6550469.8951308,1931296.7045841,304.93362426758
6551469.8951308,1931296.7045841,307.55187988281
6552469.8951308,1931296.7045841,312.41735839844
6553469.8951308,1931296.7045841,318.2483215332
6554469.8951308,1931296.7045841,326.72644042969
6555469.8951308,1931296.7045841,336.37664794922
6556469.8951308,1931296.7045841,346.7073059082
6557469.8951308,1931296.7045841,357.09655761719
6558469.8951308,1931296.7045841,367.64065551758
6559469.8951308,1931296.7045841,375.25964355469
6560469.8951308,1931296.7045841,384.27105712891
6561469.8951308,1931296.7045841,392.29690551758
6562469.8951308,1931296.7045841,398.56103515625
6563469.8951308,1931296.7045841,403.0124206543
6564469.8951308,1931296.7045841,1.70141e+38
6363469.8951308,1930296.7045841,1.70141e+38
6364469.8951308,1930296.7045841,1.70141e+38
6365469.8951308,1930296.7045841,1.70141e+38
6366469.8951308,1930296.7045841,1.70141e+38
6367469.8951308,1930296.7045841,1.70141e+38
6368469.8951308,1930296.7045841,1.70141e+38
6369469.8951308,1930296.7045841,1.70141e+38
6370469.8951308,1930296.7045841,1.70141e+38
6371469.8951308,1930296.7045841,1.70141e+38
6372469.8951308,1930296.7045841,1.70141e+38
6373469.8951308,1930296.7045841,1.70141e+38
6374469.8951308,1930296.7045841,1.70141e+38
6375469.8951308,1930296.7045841,1.70141e+38
6376469.8951308,1930296.7045841,1.70141e+38
6377469.8951308,1930296.7045841,1.70141e+38
6378469.8951308,1930296.7045841,1.70141e+38
6379469.8951308,1930296.7045841,1.70141e+38
6380469.8951308,1930296.7045841,1.70141e+38
6381469.8951308,1930296.7045841,1.70141e+38
6382469.8951308,1930296.7045841,1.70141e+38
6383469.8951308,1930296.7045841,1.70141e+38
6384469.8951308,1930296.7045841,1.70141e+38
6385469.8951308,1930296.7045841,1.70141e+38
6386469.8951308,1930296.7045841,1.70141e+38
6387469.8951308,1930296.7045841,1.70141e+38
6388469.8951308,1930296.7045841,1.70141e+38
6389469.8951308,1930296.7045841,1.70141e+38
6390469.8951308,1930296.7045841,1.70141e+38
6391469.8951308,1930296.7045841,1.70141e+38
6392469.8951308,1930296.7045841,1.70141e+38
6393469.8951308,1930296.7045841,1.70141e+38
6394469.8951308,1930296.7045841,1.70141e+38
6395469.8951308,1930296.7045841,1.70141e+38
6396469.8951308,1930296.7045841,1.70141e+38
6397469.8951308,1930296.7045841,1.70141e+38
6398469.8951308,1930296.7045841,1.70141e+38
6399469.8951308,1930296.7045841,1.70141e+38
6400469.8951308,1930296.7045841,1.70141e+38
6401469.8951308,1930296.7045841,1.70141e+38
6402469.8951308,1930296.7045841,1.70141e+38
6403469.8951308,1930296.7045841,-11.714588165283
6404469.8951308,1930296.7045841,-13.312519073486
6405469.8951308,1930296.7045841,-14.738166809082
6406469.8951308,1930296.7045841,-15.788780212402
6407469.8951308,1930296.7045841,-16.889175415039
6408469.8951308,1930296.7045841,-17.705627441406
6409469.8951308,1930296.7045841,-18.238262176514
6410469.8951308,1930296.7045841,-18.45679473877
6411469.8951308,1930296.7045841,-18.455787658691
6412469.8951308,1930296.7045841,-18.192546844482
6413469.8951308,1930296.7045841,-17.618831634521
6414469.8951308,1930296.7045841,-16.755191802979
6415469.8951308,1930296.7045841,-15.638690948486
6416469.8951308,1930296.7045841,-14.742111206055
6417469.8951308,1930296.7045841,-13.240459442139
6418469.8951308,1930296.7045841,-11.537445068359
6419469.8951308,1930296.7045841,-9.7820777893066
6420469.8951308,1930296.7045841,-7.7511596679688
6421469.8951308,1930296.7045841,-6.2204360961914
6422469.8951308,1930296.7045841,-4.0967216491699
6423469.8951308,1930296.7045841,-1.9107131958008
6424469.8951308,1930296.7045841,0.07562255859375
6425469.8951308,1930296.7045841,1.8472061157227
6426469.8951308,1930296.7045841,2.8942070007324
6427469.8951308,1930296.7045841,4.1364631652832
6428469.8951308,1930296.7045841,5.7167472839355
6429469.8951308,1930296.7045841,7.7472610473633
6430469.8951308,1930296.7045841,9.973503112793
6431469.8951308,1930296.7045841,11.697654724121
6432469.8951308,1930296.7045841,13.977825164795
6433469.8951308,1930296.7045841,16.32592010498
6434469.8951308,1930296.7045841,18.746196746826
6435469.8951308,1930296.7045841,21.158206939697
6436469.8951308,1930296.7045841,23.320068359375
6437469.8951308,1930296.7045841,26.609401702881
6438469.8951308,1930296.7045841,30.280082702637
6439469.8951308,1930296.7045841,34.520439147949
6440469.8951308,1930296.7045841,39.066165924072
6441469.8951308,1930296.7045841,43.44310760498
6442469.8951308,1930296.7045841,46.52010345459
6443469.8951308,1930296.7045841,49.369609832764
6444469.8951308,1930296.7045841,51.123626708984
6445469.8951308,1930296.7045841,51.179298400879
6446469.8951308,1930296.7045841,50.056571960449
6447469.8951308,1930296.7045841,48.952091217041
6448469.8951308,1930296.7045841,48.56192779541
6449469.8951308,1930296.7045841,49.608200073242
6450469.8951308,1930296.7045841,50.436714172363
6451469.8951308,1930296.7045841,49.883232116699
6452469.8951308,1930296.7045841,48.426071166992
6453469.8951308,1930296.7045841,44.510971069336
6454469.8951308,1930296.7045841,38.60523223877
6455469.8951308,1930296.7045841,30.191247940063
6456469.8951308,1930296.7045841,20.915418624878
6457469.8951308,1930296.7045841,17.336994171143
6458469.8951308,1930296.7045841,13.919254302979
6459469.8951308,1930296.7045841,10.522698402405
6460469.8951308,1930296.7045841,7.405433177948
6461469.8951308,1930296.7045841,4.7125506401062
6462469.8951308,1930296.7045841,2.5892634391785
6463469.8951308,1930296.7045841,0.9843578338623
6464469.8951308,1930296.7045841,-0.41731107234955
6465469.8951308,1930296.7045841,-1.6520111560822
6466469.8951308,1930296.7045841,-2.7368745803833
6467469.8951308,1930296.7045841,1.70141e+38
6468469.8951308,1930296.7045841,1.70141e+38
6469469.8951308,1930296.7045841,1.70141e+38
6470469.8951308,1930296.7045841,1.70141e+38
6471469.8951308,1930296.7045841,1.70141e+38
6472469.8951308,1930296.7045841,1.70141e+38
6473469.8951308,1930296.7045841,1.70141e+38
6474469.8951308,1930296.7045841,1.70141e+38
6475469.8951308,1930296.7045841,1.70141e+38
6476469.8951308,1930296.7045841,1.70141e+38
6477469.8951308,1930296.7045841,1.70141e+38
6478469.8951308,1930296.7045841,1.70141e+38
6479469.8951308,1930296.7045841,1.70141e+38
6480469.8951308,1930296.7045841,1.70141e+38
6481469.8951308,1930296.7045841,1.70141e+38
6482469.8951308,1930296.7045841,1.70141e+38
6483469.8951308,1930296.7045841,1.70141e+38
6484469.8951308,1930296.7045841,1.70141e+38
6485469.8951308,1930296.7045841,1.70141e+38
6486469.8951308,1930296.7045841,1.70141e+38
6487469.8951308,1930296.7045841,1.70141e+38
6488469.8951308,1930296.7045841,1.70141e+38
6489469.8951308,1930296.7045841,1.70141e+38
6490469.8951308,1930296.7045841,1.70141e+38
6491469.8951308,1930296.7045841,1.70141e+38
6492469.8951308,1930296.7045841,1.70141e+38
6493469.8951308,1930296.7045841,1.70141e+38
6494469.8951308,1930296.7045841,1.70141e+38
6495469.8951308,1930296.7045841,1.70141e+38
6496469.8951308,1930296.7045841,1.70141e+38
6497469.8951308,1930296.7045841,1.70141e+38
6498469.8951308,1930296.7045841,1.70141e+38
6499469.8951308,1930296.7045841,1.70141e+38
6500469.8951308,1930296.7045841,1.70141e+38
6501469.8951308,1930296.7045841,1.70141e+38
6502469.8951308,1930296.7045841,1.70141e+38
6503469.8951308,1930296.7045841,1.70141e+38
6504469.8951308,1930296.7045841,1.70141e+38
6505469.8951308,1930296.7045841,1.70141e+38
6506469.8951308,1930296.7045841,1.70141e+38
6507469.8951308,1930296.7045841,1.70141e+38
6508469.8951308,1930296.7045841,1.70141e+38
6509469.8951308,1930296.7045841,1.70141e+38
6510469.8951308,1930296.7045841,1.70141e+38
6511469.8951308,1930296.7045841,1.70141e+38
6512469.8951308,1930296.7045841,1.70141e+38
6513469.8951308,1930296.7045841,1.70141e+38
6514469.8951308,1930296.7045841,87.418151855469
6515469.8951308,1930296.7045841,93.725395202637
6516469.8951308,1930296.7045841,97.472801208496
6517469.8951308,1930296.7045841,101.73756408691
6518469.8951308,1930296.7045841,107.68644714355
6519469.8951308,1930296.7045841,119.91255950928
6520469.8951308,1930296.7045841,133.55657958984
6521469.8951308,1930296.7045841,144.18981933594
6522469.8951308,1930296.7045841,153.7201385498
6523469.8951308,1930296.7045841,160.69747924805
6524469.8951308,1930296.7045841,166.54676818848
6525469.8951308,1930296.7045841,169.65512084961
6526469.8951308,1930296.7045841,170.5323638916
6527469.8951308,1930296.7045841,171.42808532715
6528469.8951308,1930296.7045841,174.16668701172
6529469.8951308,1930296.7045841,181.23986816406
6530469.8951308,1930296.7045841,191.73956298828
6531469.8951308,1930296.7045841,201.96340942383
6532469.8951308,1930296.7045841,206.9878692627
6533469.8951308,1930296.7045841,207.62245178223
6534469.8951308,1930296.7045841,209.46087646484
6535469.8951308,1930296.7045841,216.9192199707
6536469.8951308,1930296.7045841,229.36639404297
6537469.8951308,1930296.7045841,243.17796325684
6538469.8951308,1930296.7045841,251.59303283691
6539469.8951308,1930296.7045841,258.73809814453
6540469.8951308,1930296.7045841,261.35311889648
6541469.8951308,1930296.7045841,260.04946899414
6542469.8951308,1930296.7045841,257.34915161133
6543469.8951308,1930296.7045841,259.14779663086
6544469.8951308,1930296.7045841,272.64004516602
6545469.8951308,1930296.7045841,286.54940795898
6546469.8951308,1930296.7045841,295.29931640625
6547469.8951308,1930296.7045841,299.41976928711
6548469.8951308,1930296.7045841,301.14639282227
6549469.8951308,1930296.7045841,302.60702514648
6550469.8951308,1930296.7045841,304.11572265625
6551469.8951308,1930296.7045841,306.10852050781
6552469.8951308,1930296.7045841,310.33102416992
6553469.8951308,1930296.7045841,316.04846191406
6554469.8951308,1930296.7045841,324.50814819336
6555469.8951308,1930296.7045841,334.2077331543
6556469.8951308,1930296.7045841,344.60171508789
6557469.8951308,1930296.7045841,355.01626586914
6558469.8951308,1930296.7045841,365.51611328125
6559469.8951308,1930296.7045841,373.07022094727
6560469.8951308,1930296.7045841,381.97244262695
6561469.8951308,1930296.7045841,389.84033203125
6562469.8951308,1930296.7045841,395.94396972656
6563469.8951308,1930296.7045841,400.21368408203
6564469.8951308,1930296.7045841,1.70141e+38
6363469.8951308,1929296.7045841,1.70141e+38
6364469.8951308,1929296.7045841,1.70141e+38
6365469.8951308,1929296.7045841,1.70141e+38
6366469.8951308,1929296.7045841,1.70141e+38
6367469.8951308,1929296.7045841,1.70141e+38
6368469.8951308,1929296.7045841,1.70141e+38
6369469.8951308,1929296.7045841,1.70141e+38
6370469.8951308,1929296.7045841,1.70141e+38
6371469.8951308,1929296.7045841,1.70141e+38
6372469.8951308,1929296.7045841,1.70141e+38
6373469.8951308,1929296.7045841,1.70141e+38
6374469.8951308,1929296.7045841,1.70141e+38
6375469.8951308,1929296.7045841,1.70141e+38
6376469.8951308,1929296.7045841,1.70141e+38
6377469.8951308,1929296.7045841,1.70141e+38
6378469.8951308,1929296.7045841,1.70141e+38
6379469.8951308,1929296.7045841,1.70141e+38
6380469.8951308,1929296.7045841,1.70141e+38
6381469.8951308,1929296.7045841,1.70141e+38
6382469.8951308,1929296.7045841,1.70141e+38
6383469.8951308,1929296.7045841,1.70141e+38
6384469.8951308,1929296.7045841,1.70141e+38
6385469.8951308,1929296.7045841,1.70141e+38
6386469.8951308,1929296.7045841,1.70141e+38
6387469.8951308,1929296.7045841,1.70141e+38
6388469.8951308,1929296.7045841,1.70141e+38
6389469.8951308,1929296.7045841,1.70141e+38
6390469.8951308,1929296.7045841,1.70141e+38
6391469.8951308,1929296.7045841,1.70141e+38
6392469.8951308,1929296.7045841,1.70141e+38
6393469.8951308,1929296.7045841,1.70141e+38
6394469.8951308,1929296.7045841,1.70141e+38
6395469.8951308,1929296.7045841,1.70141e+38
6396469.8951308,1929296.7045841,1.70141e+38
6397469.8951308,1929296.7045841,1.70141e+38
6398469.8951308,1929296.7045841,1.70141e+38
6399469.8951308,1929296.7045841,1.70141e+38
6400469.8951308,1929296.7045841,1.70141e+38
6401469.8951308,1929296.7045841,1.70141e+38
6402469.8951308,1929296.7045841,1.70141e+38
6403469.8951308,1929296.7045841,-12.063282012939
6404469.8951308,1929296.7045841,-13.500179290771
6405469.8951308,1929296.7045841,-14.808380126953
6406469.8951308,1929296.7045841,-15.709449768066
6407469.8951308,1929296.7045841,-16.656032562256
6408469.8951308,1929296.7045841,-17.314727783203
6409469.8951308,1929296.7045841,-17.654861450195
6410469.8951308,1929296.7045841,-17.663516998291
6411469.8951308,1929296.7045841,-17.518581390381
6412469.8951308,1929296.7045841,-17.084880828857
6413469.8951308,1929296.7045841,-16.333206176758
6414469.8951308,1929296.7045841,-15.364734649658
6415469.8951308,1929296.7045841,-14.13903427124
6416469.8951308,1929296.7045841,-13.127750396729
6417469.8951308,1929296.7045841,-11.604442596436
6418469.8951308,1929296.7045841,-9.8559989929199
6419469.8951308,1929296.7045841,-8.0799179077148
6420469.8951308,1929296.7045841,-6.0461387634277
6421469.8951308,1929296.7045841,-4.5208053588867
6422469.8951308,1929296.7045841,-2.4296760559082
6423469.8951308,1929296.7045841,-0.28621292114258
6424469.8951308,1929296.7045841,1.7531890869141
6425469.8951308,1929296.7045841,3.55517578125
6426469.8951308,1929296.7045841,4.7068405151367
6427469.8951308,1929296.7045841,6.3115005493164
6428469.8951308,1929296.7045841,8.1220436096191
6429469.8951308,1929296.7045841,10.224571228027
6430469.8951308,1929296.7045841,12.497497558594
6431469.8951308,1929296.7045841,14.310729980469
6432469.8951308,1929296.7045841,16.852394104004
6433469.8951308,1929296.7045841,19.39241027832
6434469.8951308,1929296.7045841,22.029880523682
6435469.8951308,1929296.7045841,25.017822265625
6436469.8951308,1929296.7045841,27.403907775879
6437469.8951308,1929296.7045841,31.134086608887
6438469.8951308,1929296.7045841,35.234199523926
6439469.8951308,1929296.7045841,39.964496612549
6440469.8951308,1929296.7045841,45.105010986328
6441469.8951308,1929296.7045841,50.183265686035
6442469.8951308,1929296.7045841,53.651668548584
6443469.8951308,1929296.7045841,57.737045288086
6444469.8951308,1929296.7045841,60.26611328125
6445469.8951308,1929296.7045841,60.674194335938
6446469.8951308,1929296.7045841,58.819145202637
6447469.8951308,1929296.7045841,56.685981750488
6448469.8951308,1929296.7045841,54.198196411133
6449469.8951308,1929296.7045841,52.58186340332
6450469.8951308,1929296.7045841,50.910064697266
6451469.8951308,1929296.7045841,48.439186096191
6452469.8951308,1929296.7045841,45.923294067383
6453469.8951308,1929296.7045841,40.983680725098
6454469.8951308,1929296.7045841,34.242416381836
6455469.8951308,1929296.7045841,29.567972183228
6456469.8951308,1929296.7045841,19.269008636475
6457469.8951308,1929296.7045841,15.819683074951
6458469.8951308,1929296.7045841,12.437591552734
6459469.8951308,1929296.7045841,9.0889272689819
6460469.8951308,1929296.7045841,5.9823298454285
6461469.8951308,1929296.7045841,3.3421065807343
6462469.8951308,1929296.7045841,1.3309262990952
6463469.8951308,1929296.7045841,-0.21816152334213
6464469.8951308,1929296.7045841,-1.5589874982834
6465469.8951308,1929296.7045841,-2.7526733875275
6466469.8951308,1929296.7045841,-3.7978782653809
6467469.8951308,1929296.7045841,1.70141e+38
6468469.8951308,1929296.7045841,1.70141e+38
6469469.8951308,1929296.7045841,1.70141e+38
6470469.8951308,1929296.7045841,1.70141e+38
6471469.8951308,1929296.7045841,1.70141e+38
6472469.8951308,1929296.7045841,1.70141e+38
6473469.8951308,1929296.7045841,1.70141e+38
6474469.8951308,1929296.7045841,1.70141e+38
6475469.8951308,1929296.7045841,1.70141e+38
6476469.8951308,1929296.7045841,1.70141e+38
6477469.8951308,1929296.7045841,1.70141e+38
6478469.8951308,1929296.7045841,1.70141e+38
6479469.8951308,1929296.7045841,1.70141e+38
6480469.8951308,1929296.7045841,1.70141e+38
6481469.8951308,1929296.7045841,1.70141e+38
6482469.8951308,1929296.7045841,1.70141e+38
6483469.8951308,1929296.7045841,1.70141e+38
6484469.8951308,1929296.7045841,1.70141e+38
6485469.8951308,1929296.7045841,1.70141e+38
6486469.8951308,1929296.7045841,1.70141e+38
6487469.8951308,1929296.7045841,1.70141e+38
6488469.8951308,1929296.7045841,1.70141e+38
6489469.8951308,1929296.7045841,1.70141e+38
6490469.8951308,1929296.7045841,1.70141e+38
6491469.8951308,1929296.7045841,1.70141e+38
6492469.8951308,1929296.7045841,1.70141e+38
6493469.8951308,1929296.7045841,1.70141e+38
6494469.8951308,1929296.7045841,1.70141e+38
6495469.8951308,1929296.7045841,1.70141e+38
6496469.8951308,1929296.7045841,1.70141e+38
6497469.8951308,1929296.7045841,1.70141e+38
6498469.8951308,1929296.7045841,1.70141e+38
6499469.8951308,1929296.7045841,1.70141e+38
6500469.8951308,1929296.7045841,1.70141e+38
6501469.8951308,1929296.7045841,1.70141e+38
6502469.8951308,1929296.7045841,1.70141e+38
6503469.8951308,1929296.7045841,1.70141e+38
6504469.8951308,1929296.7045841,1.70141e+38
6505469.8951308,1929296.7045841,1.70141e+38
6506469.8951308,1929296.7045841,1.70141e+38
6507469.8951308,1929296.7045841,1.70141e+38
6508469.8951308,1929296.7045841,1.70141e+38
6509469.8951308,1929296.7045841,1.70141e+38
6510469.8951308,1929296.7045841,1.70141e+38
6511469.8951308,1929296.7045841,1.70141e+38
6512469.8951308,1929296.7045841,1.70141e+38
6513469.8951308,1929296.7045841,1.70141e+38
6514469.8951308,1929296.7045841,87.542152404785
